1	article_id	title	source_id	source
205	acm191786	A taxonomy of see-through tools	acm191666	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems celebrating interdependence
206	acm191790	The alphaslider: a compact and rapid selector	acm191666	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems celebrating interdependence
207	acm192190	Spreadsheets for images	acm192161	International Conference on Computer Graphics and Interactive Techniques: Proceedings of the 21st annual conference on Computer graphics and interactive techniques
208	acm192313	Data structures for dynamic queries: an analytical and experimental evaluation	acm192309	AVI: Proceedings of the workshop on Advanced visual interfaces
209	acm192357	Automatic layout based on formal semantics	acm192309	AVI: Proceedings of the workshop on Advanced visual interfaces
210	acm192429	Galaxy of news: an approach to visualizing and understanding expansive news landscapes	acm192426	Symposium on User Interface Software and Technology: Proceedings of the 7th annual ACM symposium on User interface software and technology
211	acm192430	Laying out and visualizing large trees using a hyperbolic space	acm192426	Symposium on User Interface Software and Technology: Proceedings of the 7th annual ACM symposium on User interface software and technology
212	acm192434	Powers of ten thousand: navigating in large information spaces	acm192426	Symposium on User Interface Software and Technology: Proceedings of the 7th annual ACM symposium on User interface software and technology
213	acm192435	Pad++: a zooming graphical interface for exploring alternate interface physics	acm192426	Symposium on User Interface Software and Technology: Proceedings of the 7th annual ACM symposium on User interface software and technology
214	acm192437	Reconnaissance support for juggling multiple processing options	acm192426	Symposium on User Interface Software and Technology: Proceedings of the 7th annual ACM symposium on User interface software and technology
215	acm192449	An architecture for an extensible 3D interface toolkit	acm192426	Symposium on User Interface Software and Technology: Proceedings of the 7th annual ACM symposium on User interface software and technology
216	acm192451	D widgets for exploratory scientific visualization	acm192426	Symposium on User Interface Software and Technology: Proceedings of the 7th annual ACM symposium on User interface software and technology
217	acm192470	Developing calendar visualizers for the information visualizer	acm192426	Symposium on User Interface Software and Technology: Proceedings of the 7th annual ACM symposium on User interface software and technology
218	acm192472	Data visualization sliders	acm192426	Symposium on User Interface Software and Technology: Proceedings of the 7th annual ACM symposium on User interface software and technology
219	acm192835	An Editor's Workbench for an art history reference work	acm192757	Conference on Hypertext and Hypermedia: Proceedings of the 1994 ACM European conference on Hypermedia technology
220	acm198376	A classification of visual representations	acm198366	Communications of the ACM: Volume 37 
221	acm205326	Rich interaction in the digital library	acm205323	Communications of the ACM: Volume 38 
222	acm208346	RMM: a methodology for structured hypermedia design	acm208344	Communications of the ACM: Volume 38 
223	acm208350	Spatial hypertext: designing for change	acm208344	Communications of the ACM: Volume 38 
224	acm212334	An empirical study of algorithms for point-feature label placement	acm212332	ACM Transactions on Graphics (TOG): Volume 14 
225	acm212782	Machine learning: neural and statistical classification	acm212782	Ellis Horwood Series In Artificial Intelligence
226	acm214456	Distributed snapshots: determining global states of distributed systems	acm214451	ACM Transactions on Computer Systems (TOCS): Volume 3 
227	acm214799	Studying long-term system use	acm213859	Communications of the ACM: Volume 38 
228	acm215636	Directness and liveness in the morphic user interface construction environment	acm215585	Symposium on User Interface Software and Technology: Proceedings of the 8th annual ACM symposium on User interface and software technology
229	acm215654	SDM: selective dynamic manipulation of visualizations	acm215585	Symposium on User Interface Software and Technology: Proceedings of the 8th annual ACM symposium on User interface and software technology
230	acm215977	The continuous zoom: a constrained fisheye technique for viewing and navigating large information spaces	acm215585	Symposium on User Interface Software and Technology: Proceedings of the 8th annual ACM symposium on User interface and software technology
231	acm215978	dimensional pliable surfaces: for the effective presentation of visual information	acm215585	Symposium on User Interface Software and Technology: Proceedings of the 8th annual ACM symposium on User interface and software technology
232	acm217311	Visualizing the structure of the World Wide Web in 3D hyperbolic space	acm217306	Virtual Reality Modeling Language Symposium: Proceedings of the first symposium on Virtual reality modeling language
233	acm217855	Visualizing real-time multivariate data using preattentive processing	acm217853	ACM Transactions on Modeling and Computer Simulation (TOMACS): Volume 5 
234	acm218443	Interactive physically-based manipulation of discrete/continuous models	acm218380	International Conference on Computer Graphics and Interactive Techniques: Proceedings of the 22nd annual conference on Computer graphics and interactive techniques
235	acm218454	Fast multiresolution image querying	acm218380	International Conference on Computer Graphics and Interactive Techniques: Proceedings of the 22nd annual conference on Computer graphics and interactive techniques
236	acm223381	IVEE: an environment for automatic creation of dynamic queries applications	acm223355	Conference on Human Factors in Computing Systems: Conference companion on Human factors in computing systems
237	acm223394	Pad++: a zoomable graphical interface system	acm223355	Conference on Human Factors in Computing Systems: Conference companion on Human factors in computing systems
238	acm22342	Generalized fisheye views	acm22627	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems: ACM SIGCHI Bulletin: Volume 17 
239	acm223435	Describing interactive visualization artifacts-DIVA	acm223355	Conference on Human Factors in Computing Systems: Conference companion on Human factors in computing systems
240	acm223464	The influence explorer	acm223355	Conference on Human Factors in Computing Systems: Conference companion on Human factors in computing systems
241	acm223745	Exploring large tables with the table lens	acm223355	Conference on Human Factors in Computing Systems: Conference companion on Human factors in computing systems
242	acm223759	LyberWorld: a 3D graphical user interface for fulltext retrieval	acm223355	Conference on Human Factors in Computing Systems: Conference companion on Human factors in computing systems
243	acm223812	FastMap: a fast algorithm for indexing data-mining and visualization of traditional and multimedia datasets	acm223784	null
244	acm223895	VisDB: a system for visualizing large databases	acm223784	International Conference on Management of Data and Symposium on Principles of Database Systems: Proceedings of the 1995 ACM SIGMOD international conference on Management of data: ACM SIGMOD Record: Volume 24 
245	acm223911	Information foraging in information access environments	acm223904	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems
246	acm223912	TileBars: visualization of term distribution information in full text information access	acm223904	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems
247	acm223934	Space-scale diagrams: understanding multiscale interfaces	acm223904	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems
248	acm223947	Visualizing complex hypermedia networks through multiple hierarchical views	acm223904	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems
249	acm223956	A focus+context technique based on hyperbolic geometry for visualizing large hierarchies	acm223904	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems
250	acm223959	GeoSpace: an interactive visualization system for exploring complex information spaces	acm223904	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems
251	acm223960	Enhanced dynamic queries via movable filters	acm223904	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems
252	acm227186	As we may think	acm227181	interactions: Volume 3 
253	acm22723	Monitoring distributed systems	acm13677	ACM Transactions on Computer Systems (TOCS): Volume 5 
254	acm227811	Simplifying data integration: the design of the desert software development environment	acm227726	International Conference on Software Engineering: Proceedings of the 18th international conference on Software engineering
255	acm22950	Automating the design of graphical presentations of relational information	acm22949	ACM Transactions on Graphics (TOG): Volume 5 
256	acm229763	How not to lie with visualization	acm229737	Computers in Physics: Volume 10 
257	acm230563	High-speed visual estimation using preattentive processing	acm230562	ACM Transactions on Computer-Human Interaction (TOCHI): Volume 3 
258	acm230577	Navigating hierarchically clustered networks through fisheye and full-zoom methods	acm230562	ACM Transactions on Computer-Human Interaction (TOCHI): Volume 3 
259	acm233315	IDEA: interactive data exploration and analysis	acm233269	International Conference on Management of Data and Symposium on Principles of Database Systems: Proceedings of the 1996 ACM SIGMOD international conference on Management of data: ACM SIGMOD Record: Volume 25 
260	acm233324	BIRCH: an efficient data clustering method for very large databases	acm233269	International Conference on Management of Data and Symposium on Principles of Database Systems: Proceedings of the 1996 ACM SIGMOD international conference on Management of data: ACM SIGMOD Record: Volume 25 
261	acm233333	Implementing data cubes efficiently	acm233269	International Conference on Management of Data and Symposium on Principles of Database Systems: Proceedings of the 1996 ACM SIGMOD international conference on Management of data: ACM SIGMOD Record: Volume 25 
262	acm234423	Software tools and environments	acm234313	ACM Computing Surveys (CSUR): Volume 28 
263	acm234538	Drawing graphs nicely using simulated annealing	acm234535	ACM Transactions on Graphics (TOG): Volume 15 
264	acm235579	The algorithmic beauty of plants	acmSERIES10317	Springer Virtual Laboratory Series
265	acm237096	Adding imageability features to information displays	acm237091	Symposium on User Interface Software and Technology: Proceedings of the 9th annual ACM symposium on User interface software and technology
266	acm237097	FOCUS: the interactive table for product comparison and selection	acm237091	Symposium on User Interface Software and Technology: Proceedings of the 9th annual ACM symposium on User interface software and technology
267	acm237774	The sciences of the artificial (3rd ed.)	null	ISBN: 0-262-69191-4
268	acm238396	Does animation in user interfaces improve decision making?	acm238386	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems common ground
269	acm238446	The WebBook and the Web Forager: an information workspace for the World-Wide Web	acm238386	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems common ground
270	acm238450	Silk from a sow's ear: extracting usable structures from the Web	acm238386	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems common ground
271	acm238489	Scatter/gather browsing communicates the topic structure of a very large text collection	acm238386	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems common ground
272	acm238493	LifeLines: visualizing personal histories	acm238386	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems common ground
273	acm238526	Reusable hierarchical command objects	acm238386	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems common ground
274	acm238587	Externalising abstract mathematical models	acm238386	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems common ground
275	acm240405	Extending end-user programming in a visual shell with programming by demonstration and graphical language techniques	null	null
276	acm242229	Machine learning	acm242224	ACM Computing Surveys (CSUR): Volume 28 
277	acm243214	Visualizing search results: some alternatives to query-document similarity	acm243199	Annual ACM Conference on Research and Development in Information Retrieval: Proceedings of the 19th annual international ACM SIGIR conference on Research and development in information retrieval
278	acm243218	Evaluation of a tool for visualization of information retrieval results	acm243199	Annual ACM Conference on Research and Development in Information Retrieval: Proceedings of the 19th annual international ACM SIGIR conference on Research and development in information retrieval
279	acm245014	Cheops: a compact explorer for complex hierarchies	acm244979	IEEE Visualization: Proceedings of the 7th conference on Visualization '96
280	acm245018	The design and implementation of an object-oriented toolkit for 3D graphics and visualization	acm244979	IEEE Visualization: Proceedings of the 7th conference on Visualization '96
281	acm245020	Visualization of complex models using dynamic texture-based simplification	acm244979	IEEE Visualization: Proceedings of the 7th conference on Visualization '96
282	acm245035	A linear iteration time layout algorithm for visualising high-dimensional data	acm244979	IEEE Visualization: Proceedings of the 7th conference on Visualization '96
283	acm245041	Flexible information visualization of multivariate data from biological sequence similarity searches	acm244979	IEEE Visualization: Proceedings of the 7th conference on Visualization '96
284	acm245042	Multiresolution multidimensional wavelet brushing	acm244979	IEEE Visualization: Proceedings of the 7th conference on Visualization '96
285	acm245567	Illustrating transparent surfaces with curvature-directed strokes	acm244979	IEEE Visualization: Proceedings of the 7th conference on Visualization '96
286	acm245585	UFLOW: visualizing uncertainty in fluid flow	acm244979	IEEE Visualization: Proceedings of the 7th conference on Visualization '96
287	acm245597	Choosing effective colours for data visualization	acm244979	IEEE Visualization: Proceedings of the 7th conference on Visualization '96
288	acm245890	Dynamic information visualization	acm245882	ACM SIGMOD Record: Volume 25 
289	acm245891	Incremental data structures and algorithms for dynamic query interfaces	acm245882	ACM SIGMOD Record: Volume 25 
290	acm253335	DEVise: integrated querying and visual exploration of large datasets	acm253260	International Conference on Management of Data and Symposium on Principles of Database Systems: Proceedings of the 1997 ACM SIGMOD international conference on Management of data: ACM SIGMOD Record: Volume 26 
291	acm253460	MaPS: movement and planning support for navigation in an immersive VRML browser	acm253437	D technologies for the World Wide Web: Proceedings of the second symposium on Virtual reality modeling language
292	acm257364	Interface issues and interaction strategies for information retrieval systems	acm257089	Conference on Human Factors in Computing Systems: Conference companion on Human factors in computing systems common ground
293	acm257388	Dynamic timelines: visualizing the history of photography	acm257089	Conference on Human Factors in Computing Systems: Conference companion on Human factors in computing systems common ground
294	acm257408	The DeckScape web browser	acm257089	Conference on Human Factors in Computing Systems: Conference companion on Human factors in computing systems common ground
295	acm257674	Applying algorithm animation techniques for program tracing debugging and understanding	null	null
296	acm257938	Advances in knowledge discovery and data mining	acm257938	ISBN: 0-262-56097-6
297	acm258582	Cat-a-Cone: an interactive interface for specifying searches and viewing retrieval results using a large category hierarchy	acm258525	Annual ACM Conference on Research and Development in Information Retrieval: Proceedings of the 20th annual international ACM SIGIR conference on Research and development in information retrieval: ACM SIGIR Forum: Volume 31 
298	acm258591	Using semantic contents and WordNet in image retrieval	acm258525	Annual ACM Conference on Research and Development in Information Retrieval: Proceedings of the 20th annual international ACM SIGIR conference on Research and development in information retrieval: ACM SIGIR Forum: Volume 31 
299	acm258592	Autonomous interface agents	acm258549	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems
300	acm258796	Illustrating surface shape in volume data via principal direction-driven 3D line integral convolution	acm258734	International Conference on Computer Graphics and Interactive Techniques: Proceedings of the 24th annual conference on Computer graphics and interactive techniques
301	acm258803	Characterizing interactive externalizations	acm258549	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems
302	acm258866	KidPad: a design collaboration between children technologists and educators	null	null
303	acm260138	A taxonomy of graphical presentation	acm259964	Conference on Human Factors in Computing Systems: INTERACT '93 and CHI '93 conference companion on Human factors in computing systems
304	acm260431	Visual information seeking using the FilmFinder	acm259963	Conference on Human Factors in Computing Systems: Conference companion on Human factors in computing systems
305	acm260433	The attribute explorer	acm259963	Conference on Human Factors in Computing Systems: Conference companion on Human factors in computing systems
306	acm260748	Using C++ template metaprograms	acm260627	Sigs Reference Library Series: C++ gems
307	acm260799	Modelling and visualizing multiple spatial uncertainties	acm260786	Computers &amp; Geosciences: Volume 23 
308	acm261082	Self-organizing maps	acmSERIES10274	Springer Series In Information Sciences
309	acm263545	An interactive visual query environment for exploring data	acm263407	Symposium on User Interface Software and Technology: Proceedings of the 10th annual ACM symposium on User interface software and technology
310	acm264657	Drawing graphs to convey proximity: an incremental arrangement method	acm264645	ACM Transactions on Computer-Human Interaction (TOCHI): Volume 4 
311	acm265453	Navigation and coordination primitives for multidimensional visual browsers	acm265394	Proceedings of the third IFIP WG2.6 working conference on Visual database systems 3 (VDB-3)
312	acm266265	Sketching searching and customizing visualizations: a content-based approach to design retrieval	null	null
313	acm267052	Constrained 3D navigation with 2D controllers	acm266989	IEEE Visualization: Proceedings of the 8th conference on Visualization '97
314	acm267070	GADGET: goal-oriented application design guidance for modular visualization environments	acm266989	IEEE Visualization: Proceedings of the 8th conference on Visualization '97
315	acm267116	DNA visual and analytic data mining	acm266989	IEEE Visualization: Proceedings of the 8th conference on Visualization '97
316	acm267120	Visualization of geometric algorithms in an electronic classroom	acm266989	IEEE Visualization: Proceedings of the 8th conference on Visualization '97
317	acm272980	The visualization toolkit (2nd ed.): an object-oriented approach to 3D graphics	null	ISBN: 0-13-954694-4
318	acm274094	Clumping properties of content-bearing words	acm274093	Journal of the American Society for Information Science: Volume 49 
319	acm274432	Information visualization	acm274430	interactions: Volume 5 
320	acm274698	Visual task characterization for automated visual discourse synthesis	acm274644	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems
321	acm274699	Visualizing the evolution of Web ecologies	acm274644	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems
322	acm274701	DIVA: exploratory data analysis with multimedia streams	acm274644	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems
323	acm275521	A flexible architecture for user-adaptable visualization	acm275519	New Paradigms in Information Visualization and Manipulation: Proceedings of the 1997 workshop on New paradigms in information visualization and manipulation
324	acm275529	Visualizing document authorship using n-grams and latent semantic indexing	acm275519	New Paradigms in Information Visualization and Manipulation: Proceedings of the 1997 workshop on New paradigms in information visualization and manipulation
325	acm275531	Effective visualization of hierarchical graphs with the cityscape metaphor	acm275519	New Paradigms in Information Visualization and Manipulation: Proceedings of the 1997 workshop on New paradigms in information visualization and manipulation
326	acm27624	A specification language for direct-manipulation user interfaces	acm27623	ACM Transactions on Graphics (TOG): Volume 5 
327	acm276377	DataSplash	acm276304	International Conference on Management of Data and Symposium on Principles of Database Systems: Proceedings of the 1998 ACM SIGMOD international conference on Management of data: ACM SIGMOD Record: Volume 27 
328	acm276634	Graphical multiscale Web histories: a study of padprints	acm276627	Conference on Hypertext and Hypermedia: Proceedings of the ninth ACM conference on Hypertext and hypermedia links
329	acm276876	Approximate nearest neighbors: towards removing the curse of dimensionality	acm276698	Annual ACM Symposium on Theory of Computing: Proceedings of the thirtieth annual ACM symposium on Theory of computing
330	acm28737	Object-oriented spreadsheets: the analytic spreadsheet package	acm28697	Conference on Object Oriented Programming Systems Languages and Applications: Conference proceedings on Object-oriented programming systems
331	acm288245	The Gridfit algorithm: an efficient and effective approach to visualizing large amounts of spatial data	acm288216	IEEE Visualization: Proceedings of the conference on Visualization '98
332	acm288247	TOPIC ISLANDS-a wavelet-based text visualization system	acm288216	IEEE Visualization: Proceedings of the conference on Visualization '98
333	acm288250	Continuous cartogram construction	acm288216	IEEE Visualization: Proceedings of the conference on Visualization '98
334	acm288306	Interactive display of very large textures	acm288216	IEEE Visualization: Proceedings of the conference on Visualization '98
335	acm288578	Critical zones in desert fog: aids to multiscale navigation	acm288392	Symposium on User Interface Software and Technology: Proceedings of the 11th annual ACM symposium on User interface software and technology
336	acm288579	MuSE: a multiscale editor	acm288392	Symposium on User Interface Software and Technology: Proceedings of the 11th annual ACM symposium on User interface software and technology
337	acm288596	Data mountain: using spatial memory for document management	acm288392	Symposium on User Interface Software and Technology: Proceedings of the 11th annual ACM symposium on User interface software and technology
338	acm291000	Spatial querying for image retrieval: a user-oriented evaluation	acm290941	Annual ACM Conference on Research and Development in Information Retrieval: Proceedings of the 21st annual international ACM SIGIR conference on Research and development in information retrieval
339	acm291014	How reliable are the results of large-scale information retrieval experiments?	acm290941	Annual ACM Conference on Research and Development in Information Retrieval: Proceedings of the 21st annual international ACM SIGIR conference on Research and development in information retrieval
340	acm293061	Visual exploration of uncertainty in remote-sensing classification	acm293055	Computers &amp; Geosciences: Volume 24 
341	acm299477	Sequence homology detection through large scale pattern discovery	acm299432	Annual Conference on Research in Computational Molecular Biology: Proceedings of the third annual international conference on Computational molecular biology
342	acm300683	Graphics and graphic information processing	acm300679	Readings in information visualization using vision to think
343	acm300752	Navigating large networks with hierarchies	acm300679	Readings in information visualization using vision to think
344	acm300803	Visualising cyberspace: information visualisation in the Harmony Internet browser	acm300679	Readings in information visualization using vision to think
345	acm300818	The Document Lens	acm300679	Readings in information visualization using vision to think
346	acm300826	Using vision to think	acm300679	Readings in information visualization using vision to think
347	acm300835	Table Lens as a tool for making sense of data	acm300679	Readings in information visualization using vision to think
348	acm303148	Excentric labeling: dynamic neighborhood labeling for data visualization	acm302979	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems the CHI is the limit
349	acm304482	A space based model for user interaction in shared synthetic environments	acm304459	Conference on Human Factors in Computing Systems: Proceedings of the conference on Human factors in computing systems
350	acm304503	Do algorithm animations assist learning? an empirical study and analysis	acm304459	Conference on Human Factors in Computing Systems: Proceedings of the conference on Human factors in computing systems
351	acm304872	Using icons to find documents: simplicity is critical	acm304459	Conference on Human Factors in Computing Systems: Proceedings of the conference on Human factors in computing systems
352	acm305097	Interactive Orthogonal Graph Drawing	acm305086	IEEE Transactions on Computers: Volume 47 
353	acm305265	Knowledge Mining With VxInsight: Discovery ThroughInteraction	acm305260	Journal of Intelligent Information Systems: Volume 11 
354	acm306624	A texture thesaurus for browsing large aerial photographs	acm306607	Journal of the American Society for Information Science: Volume 49 
355	acm30861	Experiences with the alternate reality kit: an example of the tension between literalism and magic	acm29933	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI/GI conference on Human factors in computing systems and graphics interface: ACM SIGCHI Bulletin: Volume 17 
356	acm312634	Visualization of search results: a comparative evaluation of text 2D and 3D interfaces	null	null
357	acm314338	On distances between phylogenetic trees	acm314161	Symposium on Discrete Algorithms: Proceedings of the eighth annual ACM-SIAM symposium on Discrete algorithms
358	acm316229	On power-law relationships of the Internet topology	acm316188	Applications
359	acm317474	The use of logging data in the design of a new text editor	acm317456	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems
360	acm319355	Hierarchical parallel coordinates for exploration of large datasets	acm319351	IEEE Visualization: Proceedings of the conference on Visualization '99 celebrating ten years
361	acm320410	The ecological approach to text visualization	acm320396	Journal of the American Society for Information Science: Volume 50 
362	acm320618	Quintary trees: a file structure for multidimensional database systems	acm320613	ACM Transactions on Database Systems (TODS): Volume 5 
363	acm322075	The Complexity of Some Problems on Subsequences and Supersequences	acm322063	Journal of the ACM (JACM): Volume 25 
364	acm322601	WEST: a Web browser for small terminals	acm320719	Symposium on User Interface Software and Technology: Proceedings of the 12th annual ACM symposium on User interface software and technology
365	acm325249	Modeling the mighty maple	acm325334	International Conference on Computer Graphics and Interactive Techniques: Proceedings of the 12th annual conference on Computer graphics and interactive techniques: ACM SIGGRAPH Computer Graphics: Volume 19 
366	acm329554	Information visualization: perception for design	acmSERIES9819	Morgan Kaufmann Series In Interactive Technologies
367	acm330576	Large networks present visualization challenges	acm330572	ACM SIGGRAPH Computer Graphics: Volume 33 
368	acm331781	Virtual environments for geographic visualization: potential and challenges	acm331770	New Paradigms in Information Visualization and Manipulation: Proceedings of the 1999 workshop on new paradigms in information visualization and manipulation in conjunction with the eighth ACM internation conference on Information and knowledge management
369	acm332423	The scent of a site: a system for analyzing and predicting information scent usage and usability of a Web site	null	null
370	acm333181	Accessibility of information on the Web	acm333175	intelligence: Volume 11 
371	acm33404	The visual display of quantitative information	null	ISBN: 0-9613921-0-
372	acm338266	Pattern discovery on character sets and real-valued data: linear bound on irredundant motifs and an efficient polynomial time algorithm	acm338219	Symposium on Discrete Algorithms: Proceedings of the eleventh annual ACM-SIAM symposium on Discrete algorithms
373	acm345243	A comparison of set-based and graph-based visualisations of overlapping classification hierarchies	acm345513	AVI: Proceedings of the working conference on Advanced visual interfaces
374	acm345271	Guidelines for using multiple views in information visualization	acm345513	AVI: Proceedings of the working conference on Advanced visual interfaces
375	acm345282	Snap-together visualization a user interface for coordinating visualizations via relational schemata	acm345513	AVI: Proceedings of the working conference on Advanced visual interfaces
376	acm345323	Context and interaction in zoomable user interfaces	acm345513	AVI: Proceedings of the working conference on Advanced visual interfaces
377	acm345324	Hierarchical flip zooming enabling parallel exploration of hierarchical visualizations	acm345513	AVI: Proceedings of the working conference on Advanced visual interfaces
378	acm345353	A fast multi-scale method for drawing large graphs	acm345513	AVI: Proceedings of the working conference on Advanced visual interfaces
379	acm345912	Analysis of a local-area wireless network	acm345910	International Conference on Mobile Computing and Networking: Proceedings of the 6th annual international conference on Mobile computing and networking
380	acm346021	Three dimensional visualization of the World Wide Web	acm345966	ACM Computing Surveys (CSUR): Volume 31 
381	acm351012	Collaborative augmented reality environments: integrating VR working materials and distributed work spaces	null	null
382	acm352893	A comparative usability evaluation of user interfaces for online product catalog	acm352871	Electronic Commerce: Proceedings of the 2nd ACM conference on Electronic commerce
383	acm354754	Jazz: an extensible zoomable user interface graphics toolkit in Java	acm354401	Symposium on User Interface Software and Technology: Proceedings of the 13th annual ACM symposium on User interface software and technology
384	acm356797	Data Structures for Range Searching	acm356789	ACM Computing Surveys (CSUR): Volume 11 
385	acm357310	A Generalization of Algebraic Surface Drawing	acm357306	ACM Transactions on Graphics (TOG): Volume 1 
386	acm358464	System response time operator productivity and job satisfaction	acm182	Communications of the ACM: Volume 26 
387	acm359563	Time clocks and the ordering of events in a distributed system	acm359545	Communications of the ACM: Volume 21 
388	acm360354	Hierarchical geometric models for visible surface algorithms	acm360349	Communications of the ACM: Volume 19 
389	acm365097	Does organisation by similarity assist image browsing?	acm365024	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems
390	acm365309	D or not 3D?: evaluating the effect of the third dimension in a document management system	acm365024	Conference on Human Factors in Computing Systems: Proceedings of the SIGCHI conference on Human factors in computing systems
391	acm365438	An evaluation of space-filling information visualizations for depicting hierarchical structures	acm362757	International Journal of Human-Computer Studies: Volume 53 
392	acm37086	Brushing scatterplots	acm37085	Technometrics: Volume 29 
393	acm372188	WebQuilt: a framework for capturing and visualizing the web experience	acm371920	International World Wide Web Conference: Proceedings of the tenth international conference on World Wide Web
394	acm372278	MWMD: a module-based workbench for multimedia database programmers and users	acm372252	Kluwer International Series In Engineering And Computer Science: Information organization and databases foundation of data organization
395	acm375221	Procedural annotation of uncertain information	acm375213	IEEE Visualization: Proceedings of the conference on Visualization '00
396	acm375245	FastSplats: optimized splatting on rectilinear grids	acm375213	IEEE Visualization: Proceedings of the conference on Visualization '00
397	acm375311	WEAVE: a system for visually linking 3-D and statistical visualizations applied to cardiac simulation and measurement data	acm375213	null
398	acm376383	Envision: a user-centered database of computer science literature	acm205323	Communications of the ACM: Volume 38 
399	acm376953	Dynamic graph drawing	acm376944	Springer Lecture Notes In Computer Science: Drawing graphs methods and models
400	acm377539	JDSL: The data structures library in java	acm377537	Dr. Dobb's Journal: Volume 26 
401	acm378476	A rendering algorithm for visualizing 3D scalar fields	acm54852	International Conference on Computer Graphics and Interactive Techniques: Proceedings of the 15th annual conference on Computer graphics and interactive techniques: ACM SIGGRAPH Computer Graphics: Volume 22 
402	acm378494	ConMan: a visual programming language for interactive graphics	acm54852	International Conference on Computer Graphics and Interactive Techniques: Proceedings of the 15th annual conference on Computer graphics and interactive techniques: ACM SIGGRAPH Computer Graphics: Volume 22 
403	acm378497	A study in interactive 3-D rotation using 2-D control devices	acm54852	International Conference on Computer Graphics and Interactive Techniques: Proceedings of the 15th annual conference on Computer graphics and interactive techniques: ACM SIGGRAPH Computer Graphics: Volume 22 
404	acm39091	Sphere-packings lattices and groups	acmSERIES10238	Springer Grundlehren Der Mathematischen Wissenschaften
405	acm4084	The elements of graphing data	null	ISBN: 0-534-03730-5
406	acm41997	Visualization in Scientific Computing (ViSC)	acm41997	ACM SIGGRAPH Computer Graphics: Volume 21 
407	acm42414	On visual formalisms	acm42411	Communications of the ACM: Volume 31 
408	acm43396	Algorithm animation using 3D interactive graphics	acmSERIES9055	Acm Distinguished Dissertation
409	acm44652	Display of Surfaces from Volume Data	acm44650	IEEE Computer Graphics and Applications: Volume 8 
410	acm45432	Seeing the forest for the trees: hierarchical displays of hypertext structures	acm45410	Conference on Supporting Group Work: Conference Sponsored by ACM SIGOIS and IEEECS TC-OA on Office information systems: ACM SIGOIS Bulletin: Volume 9 
411	acm48514	Reflections on NoteCards: seven issues for the next generation of hypermedia systems	acm48511	Communications of the ACM: Volume 31 
412	acm50088	Designing documentation to compensate for delocalized plans	acm50087	Communications of the ACM: Volume 31 
413	acm502574	Interactive path analysis of web site traffic	acm502512	Conference on Knowledge Discovery in Data: Proceedings of the seventh ACM SIGKDD international conference on Knowledge discovery and data mining
414	acm502580	Funnel report mining for the MSN network	acm502512	Conference on Knowledge Discovery in Data: Proceedings of the seventh ACM SIGKDD international conference on Knowledge discovery and data mining
415	acm519400	Information Graphics: A Comprehensive Illustrated Reference	null	ISBN: 0195135326
416	acm5215	Probabilistic counting algorithms for data base applications	acm5212	Journal of Computer and System Sciences: Volume 31 
417	acm523237	Designing the User Interface: Strategies for Effective Human-Computer Interaction	acm523237	null
418	acm524313	Tcl and the Tk Toolkit	acm524313	ISBN: 9997887492
419	acm529145	Computers as Theatre	acm529145	ISBN: 0201550601
420	acm529269	Visualizing Data	null	ISBN: 0963488406
421	acm534175	Visualizing Abstract Objects and Relations	null	ISBN: 9810200099
